u g r i z y J H K radio-5.5GHz radio-1.25GHz radio-3GHz radio-6GHz X-ray-1keV X-ray-5keV sample_times
41.84405927909083 38.867756170488995 31.88508271565493 28.841517232121888 26.527379643640586 25.131743941105157 24.37292516876517 23.582955012293905 23.212764894779525 inf inf inf inf inf inf 27.400000000000002
41.93071823757209 38.96435748318248 31.941560213117516 28.890062638295632 26.56411931276628 25.160469864154546 24.402347661881954 23.610196945846642 23.238494421082578 inf inf inf inf inf inf 27.5
42.017377196053346 39.06095879587596 31.9980377105801 28.938608044469376 26.600858981891978 25.189195787203936 24.431770154998738 23.637438879399376 23.264223947385627 inf inf inf inf inf inf 27.6
42.104036154534604 39.15756010856945 32.05451520804269 28.987153450643124 26.637598651017676 25.21792171025332 24.461192648115528 23.664680812952113 23.289953473688684 inf inf inf inf inf inf 27.700000000000003
42.19069511301586 39.25416142126293 32.11099270550527 29.035698856816865 26.67433832014337 25.24664763330271 24.49061514123231 23.69192274650485 23.31568299999173 inf inf inf inf inf inf 27.8
42.27735407149712 39.350762733956415 32.167470202967856 29.084244262990612 26.711077989269068 25.2753735563521 24.520037634349094 23.719164680057588 23.341412526294782 inf inf inf inf inf inf 27.900000000000002
42.36401302997838 39.4473640466499 32.223947700430436 29.132789669164353 26.747817658394762 25.304099479401486 24.549460127465878 23.746406613610326 23.367142052597835 inf inf inf inf inf inf 28.0
42.45067198845964 39.54396535934339 32.280425197893024 29.1813350753381 26.78455732752046 25.332825402450876 24.578882620582668 23.77364854716306 23.392871578900888 inf inf inf inf inf inf 28.1
42.5373309469409 39.640566672036876 32.33690269535561 29.229880481511845 26.821296996646154 25.361551325500265 24.60830511369945 23.800890480715797 23.41860110520394 inf inf inf inf inf inf 28.200000000000003
42.62398990542216 39.737167984730355 32.39338019281819 29.27842588768559 26.858036665771852 25.39027724854965 24.637727606816235 23.82813241426853 23.444330631506993 inf inf inf inf inf inf 28.3
42.710648863903415 39.83376929742384 32.44985769028078 29.326971293859334 26.89477633489755 25.41900317159904 24.66715009993302 23.855374347821268 23.470060157810046 inf inf inf inf inf inf 28.400000000000002
42.797307822384674 39.93037061011732 32.50633518774336 29.375516700033078 26.931516004023244 25.447729094648427 24.696572593049805 23.882616281374005 23.4957896841131 inf inf inf inf inf inf 28.5
42.88396678086593 40.02697192281081 32.56281268520595 29.424062106206822 26.96825567314894 25.476455017697816 24.72599508616659 23.909858214926743 23.52151921041615 inf inf inf inf inf inf 28.6
42.97062573934719 40.123573235504296 32.61929018266853 29.472607512380566 27.004995342274636 25.505180940747206 24.755417579283375 23.93710014847948 23.547248736719204 inf inf inf inf inf inf 28.700000000000003
43.05728469782845 40.220174548197775 32.675767680131116 29.52115291855431 27.041735011400334 25.53390686379659 24.784840072400158 23.964342082032214 23.572978263022254 inf inf inf inf inf inf 28.8
43.14394365630971 40.31677586089126 32.7322451775937 29.569698324728055 27.07847468052603 25.56263278684598 24.814262565516948 23.99158401558495 23.598707789325303 inf inf inf inf inf inf 28.900000000000002
43.23060261479097 40.41337717358474 32.788722675056285 29.6182437309018 27.115214349651723 25.591358709895367 24.84368505863373 24.018825949137685 23.624437315628356 inf inf inf inf inf inf 29.0
43.31726157327223 40.50997848627823 32.84520017251887 29.666789137075547 27.15195401877742 25.620084632944756 24.873107551750515 24.046067882690423 23.65016684193141 inf inf inf inf inf inf 29.1
43.403920531753485 40.606579798971715 32.90167766998145 29.71533454324929 27.18869368790312 25.648810555994146 24.9025300448673 24.07330981624316 23.67589636823446 inf inf inf inf inf inf 29.200000000000003
43.49057949023475 40.7031811116652 32.95815516744404 29.763879949423035 27.225433357028813 25.677536479043535 24.93195253798409 24.100551749795898 23.701625894537514 inf inf inf inf inf inf 29.3
43.577238448716 40.79978242435868 33.01463266490662 29.81242535559678 27.26217302615451 25.70626240209292 24.96137503110087 24.127793683348635 23.727355420840567 inf inf inf inf inf inf 29.400000000000002
43.66389740719726 40.89638373705217 33.07111016236921 29.860970761770524 27.298912695280208 25.73498832514231 24.990797524217655 24.15503561690137 23.75308494714362 inf inf inf inf inf inf 29.5
43.75055636567852 40.99298504974565 33.12758765983179 29.90951616794427 27.335652364405902 25.763714248191697 25.020220017334438 24.182277550454106 23.778814473446673 inf inf inf inf inf inf 29.6
43.837215324159786 41.08958636243914 33.18406515729438 29.958061574118013 27.3723920335316 25.792440171241086 25.049642510451225 24.20951948400684 23.804543999749725 inf inf inf inf inf inf 29.700000000000003
43.92387428264104 41.18618767513262 33.24054265475696 30.006606980291757 27.409131702657294 25.821166094290476 25.079065003568008 24.236761417559578 23.830273526052775 inf inf inf inf inf inf 29.8
44.0105332411223 41.28278898782611 33.297020152219545 30.0551523864655 27.445871371782992 25.84989201733986 25.108487496684795 24.264003351112315 23.856003052355828 inf inf inf inf inf inf 29.900000000000002
44.097192199603555 41.37939030051959 33.35349764968213 30.103697792639245 27.482611040908687 25.87861794038925 25.13790998980158 24.291245284665052 23.881732578658877 inf inf inf inf inf inf 30.0
44.96378178441615 42.345403427454436 33.918272624307974 30.589151854376688 27.85000773216565 26.16587717088313 25.432134920969432 24.563664620192416 24.139027841689398 inf inf inf inf inf inf 31.0
45.830371369228736 43.31141655438928 34.48304759893382 31.074605916114134 28.217404423422614 26.453136401377016 25.726359852137282 24.83608395571978 24.396323104719922 inf inf inf inf inf inf 32.0
46.69696095404133 44.27742968132412 35.04782257355967 31.56005997785158 28.58480111467958 26.740395631870896 26.020584783305132 25.108503291247143 24.653618367750443 inf inf inf inf inf inf 33.0
47.56355053885391 45.24344280825896 35.61259754818551 32.04551403958902 28.952197805936535 27.027654862364777 26.314809714472982 25.380922626774506 24.910913630780964 inf inf inf inf inf inf 34.0
48.430140123666504 46.20945593519381 36.17737252281136 32.53096810132647 29.319594497193503 27.31491409285866 26.609034645640833 25.65334196230187 25.168208893811485 inf inf inf inf inf inf 35.0
49.29672970847909 47.175469062128656 36.74214749743721 33.016422163063915 29.686991188450463 27.602173323352545 26.903259576808683 25.925761297829236 25.425504156842006 inf inf inf inf inf inf 36.0
50.16331929329168 48.1414821890635 37.30692247206306 33.50187622480136 30.054387879707427 27.889432553846426 27.197484507976533 26.1981806333566 25.682799419872527 inf inf inf inf inf inf 37.0
51.02990887810427 49.10749531599835 37.8716974466889 33.98733028653881 30.42178457096439 28.176691784340306 27.491709439144387 26.470599968883963 25.94009468290305 inf inf inf inf inf inf 38.0
51.89649846291685 50.07350844293318 38.43647242131475 34.47278434827625 30.78918126222135 28.463951014834187 27.785934370312233 26.743019304411327 26.19738994593357 inf inf inf inf inf inf 39.0
52.76308804772945 51.03952156986803 39.00124739594059 34.95823841001369 31.156577953478315 28.75121024532807 28.080159301480087 27.01543863993869 26.454685208964094 inf inf inf inf inf inf 40.0
53.62967763254204 52.005534696802876 39.56602237056644 35.44369247175114 31.52397464473528 29.038469475821955 28.374384232647934 27.287857975466057 26.711980471994615 inf inf inf inf inf inf 41.0
54.49626721735463 52.97154782373772 40.130797345192285 35.929146533488584 31.89137133599224 29.325728706315836 28.668609163815788 27.56027731099342 26.969275735025136 inf inf inf inf inf inf 42.0
55.362856802167215 53.93756095067256 40.695572319818126 36.41460059522603 32.258768027249204 29.612987936809716 28.962834094983634 27.832696646520784 27.226570998055657 inf inf inf inf inf inf 43.0
56.2294463869798 54.90357407760741 41.260347294443974 36.900054656963476 32.62616471850617 29.9002471673036 29.257059026151488 28.105115982048147 27.483866261086177 inf inf inf inf inf inf 44.0
57.09603597179239 55.869587204542256 41.82512226906982 37.38550871870092 32.99356140976313 30.18750639779748 29.551283957319338 28.377535317575514 27.7411615241167 inf inf inf inf inf inf 45.0
57.96262555660498 56.8356003314771 42.38989724369567 37.87096278043836 33.360958101020096 30.474765628291365 29.84550888848719 28.649954653102878 27.99845678714722 inf inf inf inf inf inf 46.0
58.82921514141756 57.801613458411936 42.95467221832151 38.356416842175804 33.72835479227705 30.762024858785246 30.13973381965504 28.92237398863024 28.25575205017774 inf inf inf inf inf inf 47.0
59.69580472623016 58.76762658534678 43.51944719294736 38.841870903913254 34.095751483534016 31.049284089279126 30.43395875082289 29.194793324157605 28.51304731320826 inf inf inf inf inf inf 48.0
60.56239431104275 59.73363971228163 44.08422216757321 39.327324965650696 34.46314817479098 31.33654331977301 30.72818368199074 29.467212659684968 28.770342576238782 inf inf inf inf inf inf 49.0
61.42898389585534 60.699652839216476 44.64899714219905 39.812779027388146 34.830544866047944 31.62380255026689 31.02240861315859 29.73963199521233 29.027637839269307 inf inf inf inf inf inf 50.0
62.295573480667926 61.66566596615132 45.2137721168249 40.29823308912559 35.19794155730491 31.911061780760775 31.316633544326443 30.0120513307397 29.284933102299828 inf inf inf inf inf inf 51.0
63.16216306548051 62.63167909308616 45.77854709145075 40.78368715086303 35.565338248561865 32.198321011254656 31.61085847549429 30.284470666267058 29.54222836533035 inf inf inf inf inf inf 52.0
64.0287526502931 63.597692220021 46.343322066076595 41.26914121260047 35.93273493981883 32.485580241748536 31.90508340666214 30.556890001794425 29.79952362836087 inf inf inf inf inf inf 53.0
64.89534223510569 64.56370534695586 46.908097040702444 41.75459527433792 36.30013163107579 32.77283947224242 32.19930833782999 30.82930933732179 30.05681889139139 inf inf inf inf inf inf 54.0
65.76193181991829 65.5297184738907 47.47287201532829 42.24004933607537 36.66752832233276 33.060098702736305 32.493533268997844 31.101728672849152 30.31411415442191 inf inf inf inf inf inf 55.0
66.62852140473088 66.49573160082554 48.037646989954126 42.725503397812815 37.03492501358972 33.347357933230185 32.78775820016569 31.374148008376515 30.571409417452433 inf inf inf inf inf inf 56.0
67.49511098954346 67.46174472776039 48.602421964579975 43.21095745955026 37.40232170484668 33.634617163724066 33.081983131333544 31.64656734390388 30.828704680482954 inf inf inf inf inf inf 57.0
68.36170057435605 68.42775785469523 49.16719693920582 43.6964115212877 37.76971839610364 33.921876394217946 33.3762080625014 31.918986679431246 31.085999943513478 inf inf inf inf inf inf 58.0
69.22829015916864 69.39377098163007 49.73197191383167 44.18186558302515 38.137115087360606 34.20913562471183 33.670432993669245 32.19140601495861 31.343295206544 inf inf inf inf inf inf 59.0
70.09487974398124 70.35978410856492 50.29674688845752 44.6673196447626 38.50451177861757 34.496394855205715 33.9646579248371 32.463825350485976 31.60059046957452 inf inf inf inf inf inf 60.0
70.96146932879381 71.32579723549975 50.86152186308336 45.15277370650004 38.87190846987453 34.783654085699595 34.258882856004945 32.736244686013336 31.85788573260504 inf inf inf inf inf inf 61.0
71.82805891360641 72.2918103624346 51.42629683770921 45.638227768237485 39.2393051611315 35.070913316193476 34.5531077871728 33.0086640215407 32.11518099563556 inf inf inf inf inf inf 62.0
72.694648498419 73.25782348936946 51.99107181233506 46.12368182997493 39.60670185238846 35.358172546687356 34.847332718340645 33.28108335706806 32.37247625866608 inf inf inf inf inf inf 63.0
73.56123808323159 74.2238366163043 52.5558467869609 46.60913589171237 39.974098543645425 35.64543177718124 35.1415576495085 33.55350269259543 32.629771521696604 inf inf inf inf inf inf 64.0
74.42782766804419 75.18984974323914 53.12062176158675 47.09458995344982 40.34149523490239 35.932691007675125 35.435782580676346 33.8259220281228 32.887066784727125 inf inf inf inf inf inf 65.0
75.29441725285676 76.15586287017399 53.685396736212596 47.58004401518727 40.708891926159346 36.219950238169005 35.7300075118442 34.09834136365016 33.14436204775765 inf inf inf inf inf inf 66.0
76.16100683766936 77.12187599710883 54.250171710838444 48.06549807692471 41.07628861741631 36.507209468662886 36.02423244301205 34.370760699177524 33.401657310788174 inf inf inf inf inf inf 67.0
77.02759642248193 78.08788912404367 54.814946685464285 48.550952138662154 41.443685308673274 36.794468699156766 36.3184573741799 34.64318003470488 33.65895257381869 inf inf inf inf inf inf 68.0
77.89418600729454 79.05390225097851 55.37972166009013 49.0364062003996 41.81108199993023 37.08172792965065 36.61268230534775 34.91559937023225 33.91624783684921 inf inf inf inf inf inf 69.0
78.76077559210711 80.01991537791335 55.944496634715975 49.52186026213704 42.178478691187195 37.36898716014453 36.9069072365156 35.18801870575961 34.17354309987973 inf inf inf inf inf inf 70.0
79.62736517691971 80.9859285048482 56.50927160934182 50.00731432387449 42.54587538244416 37.656246390638415 37.201132167683454 35.46043804128698 34.43083836291026 inf inf inf inf inf inf 71.0
80.4939547617323 81.95194163178306 57.07404658396767 50.49276838561193 42.91327207370112 37.943505621132296 37.4953570988513 35.732857376814344 34.68813362594078 inf inf inf inf inf inf 72.0
81.36054434654488 82.9179547587179 57.63882155859352 50.97822244734938 43.28066876495809 38.230764851626176 37.789582030019155 36.005276712341704 34.9454288889713 inf inf inf inf inf inf 73.0
82.22713393135749 83.88396788565274 58.20359653321936 51.463676509086824 43.64806545621505 38.518024082120064 38.083806961187 36.27769604786907 35.20272415200182 inf inf inf inf inf inf 74.0
83.09372351617007 84.84998101258759 58.76837150784521 51.949130570824266 44.015462147472014 38.805283312613945 38.378031892354855 36.55011538339644 35.46001941503234 inf inf inf inf inf inf 75.0
83.96031310098266 85.81599413952243 59.33314648247106 52.434584632561716 44.38285883872898 39.092542543107825 38.6722568235227 36.8225347189238 35.71731467806286 inf inf inf inf inf inf 76.0
84.82690268579523 86.78200726645727 59.8979214570969 52.92003869429915 44.750255529985935 39.379801773601706 38.966481754690555 37.094954054451165 35.974609941093384 inf inf inf inf inf inf 77.0
85.69349227060783 87.74802039339211 60.46269643172274 53.4054927560366 45.1176522212429 39.667061004095586 39.2607066858584 37.367373389978525 36.231905204123905 inf inf inf inf inf inf 78.0
86.56008185542042 88.71403352032695 61.02747140634859 53.890946817774044 45.48504891249986 39.95432023458947 39.554931617026256 37.63979272550589 36.489200467154426 inf inf inf inf inf inf 79.0
87.42667144023301 89.6800466472618 61.59224638097444 54.37640087951149 45.85244560375683 40.24157946508335 39.8491565481941 37.91221206103325 36.74649573018495 inf inf inf inf inf inf 80.0
88.29326102504561 90.64605977419666 62.157021355600286 54.861854941248936 46.21984229501379 40.528838695577235 40.143381479361956 38.18463139656062 37.00379099321547 inf inf inf inf inf inf 81.0
89.1598506098582 91.6120729011315 62.721796330226134 55.347309002986385 46.587238986270755 40.816097926071116 40.43760641052981 38.457050732087986 37.26108625624599 inf inf inf inf inf inf 82.0
90.02644019467078 92.57808602806634 63.28657130485198 55.83276306472383 46.95463567752772 41.103357156564996 40.73183134169766 38.729470067615345 37.51838151927651 inf inf inf inf inf inf 83.0
90.89302977948337 93.54409915500118 63.85134627947782 56.31821712646127 47.322032368784676 41.390616387058884 41.0260562728655 39.00188940314271 37.77567678230703 inf inf inf inf inf inf 84.0
91.75961936429596 94.51011228193602 64.41612125410367 56.80367118819871 47.68942906004164 41.677875617552765 41.320281204033364 39.27430873867007 38.03297204533755 inf inf inf inf inf inf 85.0
92.62620894910856 95.47612540887087 64.9808962287295 57.28912524993616 48.056825751298604 41.965134848046645 41.61450613520121 39.54672807419744 38.29026730836807 inf inf inf inf inf inf 86.0
93.49279853392113 96.44213853580571 65.54567120335537 57.774579311673605 48.42422244255557 42.25239407854053 41.90873106636906 39.819147409724806 38.5475625713986 inf inf inf inf inf inf 87.0
94.35938811873373 97.40815166274056 66.1104461779812 58.260033373411055 48.79161913381253 42.53965330903441 42.20295599753691 40.091566745252166 38.80485783442912 inf inf inf inf inf inf 88.0
95.22597770354632 98.3741647896754 66.67522115260707 58.7454874351485 49.15901582506949 42.826912539528294 42.497180928704765 40.36398608077953 39.06215309745964 inf inf inf inf inf inf 89.0
96.09256728835891 99.34017791661026 67.2399961272329 59.23094149688594 49.52641251632646 43.114171770022175 42.79140585987261 40.6364054163069 39.31944836049016 inf inf inf inf inf inf 90.0
96.95915687317151 100.3061910435451 67.80477110185876 59.71639555862339 49.893809207583416 43.401431000516055 43.085630791040465 40.90882475183426 39.576743623520684 inf inf inf inf inf inf 91.0
97.8257464579841 101.27220417047995 68.3695460764846 60.20184962036083 50.26120589884038 43.68869023100994 43.37985572220832 41.18124408736163 39.834038886551205 inf inf inf inf inf inf 92.0
98.69233604279668 102.23821729741479 68.93432105111044 60.68730368209828 50.628602590097344 43.975949461503824 43.674080653376166 41.453663422888994 40.091334149581726 inf inf inf inf inf inf 93.0
99.55892562760924 103.2042304243496 69.49909602573628 61.17275774383571 50.9959992813543 44.2632086919977 43.96830558454401 41.726082758416354 40.34862941261224 inf inf inf inf inf inf 94.0
100.42551521242184 104.17024355128446 70.06387100036213 61.65821180557316 51.36339597261126 44.55046792249158 44.26253051571186 41.99850209394371 40.60592467564276 inf inf inf inf inf inf 95.0
101.29210479723443 105.1362566782193 70.62864597498796 62.1436658673106 51.73079266386823 44.837727152985465 44.55675544687971 42.27092142947108 40.86321993867329 inf inf inf inf inf inf 96.0
102.15869438204702 106.10226980515415 71.19342094961382 62.62911992904805 52.098189355125186 45.124986383479346 44.850980378047566 42.54334076499845 41.12051520170381 inf inf inf inf inf inf 97.0
103.0252839668596 107.06828293208899 71.75819592423966 63.114573990785495 52.46558604638215 45.41224561397323 45.14520530921541 42.81576010052581 41.37781046473433 inf inf inf inf inf inf 98.0
103.8918735516722 108.03429605902384 72.32297089886552 63.600028052522944 52.832982737639114 45.699504844467114 45.43943024038326 43.08817943605317 41.63510572776485 inf inf inf inf inf inf 99.0
104.75846313648479 109.00030918595868 72.88774587349135 64.08548211426039 53.20037942889608 45.98676407496099 45.73365517155112 43.36059877158054 41.89240099079538 inf inf inf inf inf inf 100.0
105.62505272129738 109.96632231289354 73.45252084811722 64.57093617599783 53.56777612015304 46.274023305454875 46.02788010271897 43.6330181071079 42.149696253825894 inf inf inf inf inf inf 101.0
106.49164230610997 110.93233543982838 74.01729582274305 65.05639023773529 53.935172811410006 46.561282535948756 46.322105033886814 43.90543744263526 42.40699151685642 inf inf inf inf inf inf 102.0
107.35823189092257 111.89834856676322 74.5820707973689 65.54184429947273 54.30256950266697 46.84854176644264 46.61632996505467 44.177856778162635 42.664286779886936 inf inf inf inf inf inf 103.0
108.22482147573515 112.86436169369807 75.14684577199475 66.02729836121017 54.669966193923926 47.135800996936524 46.91055489622252 44.450276113689995 42.921582042917464 inf inf inf inf inf inf 104.0
109.09141106054774 113.83037482063291 75.7116207466206 66.51275242294761 55.0373628851809 47.423060227430405 47.20477982739037 44.722695449217355 43.178877305947985 inf inf inf inf inf inf 105.0
109.95800064536033 114.79638794756777 76.27639572124644 66.99820648468506 55.404759576437854 47.710319457924285 47.49900475855822 44.99511478474473 43.436172568978506 inf inf inf inf inf inf 106.0
110.82459023017293 115.7624010745026 76.8411706958723 67.4836605464225 55.772156267694825 47.99757868841817 47.793229689726076 45.26753412027209 43.69346783200903 inf inf inf inf inf inf 107.0
111.69117981498552 116.72841420143746 77.40594567049814 67.96911460815996 56.13955295895178 48.284837918912054 48.08745462089392 45.53995345579945 43.95076309503955 inf inf inf inf inf inf 108.0
112.5577693997981 117.6944273283723 77.97072064512398 68.4545686698974 56.50694965020875 48.572097149405934 48.381679552061776 45.81237279132682 44.208058358070076 inf inf inf inf inf inf 109.0
113.42435898461069 118.66044045530714 78.53549561974984 68.94002273163485 56.87434634146571 48.85935637989982 48.67590448322963 46.08479212685418 44.46535362110059 inf inf inf inf inf inf 110.0
114.29094856942329 119.626453582242 79.10027059437567 69.4254767933723 57.24174303272268 49.146615610393695 48.970129414397476 46.35721146238154 44.72264888413112 inf inf inf inf inf inf 111.0
115.15753815423585 120.5924667091768 79.6650455690015 69.91093085510971 57.609139723979624 49.43387484088757 49.264354345565316 46.6296307979089 44.97994414716163 inf inf inf inf inf inf 112.0
116.02412773904844 121.55847983611166 80.22982054362735 70.39638491684717 57.976536415236595 49.72113407138146 49.55857927673317 46.90205013343627 45.23723941019215 inf inf inf inf inf inf 113.0
116.89071732386104 122.5244929630465 80.7945955182532 70.88183897858461 58.34393310649355 50.00839330187534 49.852804207901016 47.174469468963636 45.494534673222674 inf inf inf inf inf inf 114.0
117.75730690867363 123.49050608998135 81.35937049287905 71.36729304032207 58.71132979775052 50.29565253236922 50.14702913906887 47.446888804490996 45.751829936253195 inf inf inf inf inf inf 115.0
118.62389649348621 124.45651921691619 81.9241454675049 71.85274710205951 59.07872648900748 50.582911762863105 50.441254070236724 47.71930814001836 46.009125199283716 inf inf inf inf inf inf 116.0
119.4904860782988 125.42253234385103 82.48892044213075 72.33820116379695 59.44612318026445 50.870170993356986 50.73547900140457 47.99172747554573 46.26642046231424 inf inf inf inf inf inf 117.0
120.3570756631114 126.38854547078589 83.0536954167566 72.8236552255344 59.81351987152141 51.15743022385087 51.029703932572424 48.26414681107309 46.52371572534476 inf inf inf inf inf inf 118.0
121.22366524792399 127.35455859772073 83.61847039138243 73.30910928727184 60.180916562778364 51.44468945434475 51.32392886374027 48.53656614660046 46.781010988375286 inf inf inf inf inf inf 119.0
122.09025483273658 128.32057172465557 84.1832453660083 73.79456334900928 60.548313254035335 51.731948684838635 51.618153794908125 48.808985482127824 47.0383062514058 inf inf inf inf inf inf 120.0
122.95684441754916 129.28658485159042 84.74802034063413 74.28001741074674 60.91570994529229 52.019207915332515 51.91237872607598 49.081404817655184 47.29560151443633 inf inf inf inf inf inf 121.0
123.82343400236176 130.25259797852527 85.31279531525999 74.76547147248418 61.28310663654926 52.306467145826396 52.206603657243825 49.35382415318254 47.55289677746685 inf inf inf inf inf inf 122.0
124.69002358717435 131.21861110546013 85.87757028988582 75.25092553422162 61.65050332780622 52.59372637632028 52.50082858841168 49.62624348870991 47.81019204049737 inf inf inf inf inf inf 123.0
125.55661317198694 132.18462423239495 86.44234526451167 75.73637959595908 62.01790001906319 52.880985606814164 52.79505351957953 49.89866282423728 48.06748730352789 inf inf inf inf inf inf 124.0
126.42320275679953 133.1506373593298 87.00712023913752 76.22183365769652 62.38529671032015 53.168244837308045 53.08927845074738 50.17108215976464 48.32478256655841 inf inf inf inf inf inf 125.0
127.28979234161213 134.11665048626463 87.57189521376337 76.70728771943396 62.75269340157712 53.455504067801925 53.38350338191523 50.443501495292004 48.58207782958894 inf inf inf inf inf inf 126.0
128.15638192642473 135.0826636131995 88.13667018838922 77.1927417811714 63.120090092834076 53.742763298295806 53.67772831308308 50.71592083081937 48.839373092619454 inf inf inf inf inf inf 127.0
129.0229715112373 136.04867674013434 88.70144516301507 77.67819584290885 63.48748678409105 54.030022528789694 53.97195324425093 50.98834016634673 49.096668355649975 inf inf inf inf inf inf 128.0
129.88956109604987 137.0146898670692 89.26622013764091 78.16364990464629 63.854883475348004 54.317281759283574 54.26617817541878 51.2607595018741 49.353963618680496 inf inf inf inf inf inf 129.0
130.75615068086248 137.98070299400405 89.83099511226675 78.64910396638375 64.22228016660496 54.604540989777455 54.560403106586634 51.533178837401465 49.61125888171102 inf inf inf inf inf inf 130.0
131.62274026567508 138.94671612093887 90.39577008689261 79.13455802812119 64.58967685786193 54.891800220271335 54.85462803775449 51.805598172928825 49.868554144741545 inf inf inf inf inf inf 131.0
132.48932985048765 139.91272924787373 90.96054506151845 79.62001208985863 64.95707354911889 55.17905945076522 55.148852968922334 52.07801750845619 50.125849407772066 inf inf inf inf inf inf 132.0
133.35591943530025 140.87874237480855 91.5253200361443 80.10546615159609 65.32447024037586 55.466318681259104 55.44307790009019 52.35043684398356 50.38314467080259 inf inf inf inf inf inf 133.0
134.22250902011285 141.8447555017434 92.09009501077014 80.59092021333353 65.69186693163282 55.753577911752984 55.737302831258035 52.62285617951092 50.64043993383311 inf inf inf inf inf inf 134.0
135.08909860492543 142.81076862867823 92.65486998539598 81.07637427507096 66.05926362288977 56.04083714224686 56.03152776242588 52.89527551503828 50.89773519686362 inf inf inf inf inf inf 135.0
135.955688189738 143.7767817556131 93.21964496002182 81.5618283368084 66.42666031414673 56.32809637274074 56.32575269359373 53.167694850565645 51.15503045989414 inf inf inf inf inf inf 136.0
136.82227777455057 144.7427948825479 93.78441993464767 82.04728239854586 66.7940570054037 56.615355603234626 56.61997762476158 53.440114186093005 51.41232572292466 inf inf inf inf inf inf 137.0
137.6888673593632 145.70880800948277 94.34919490927352 82.5327364602833 67.16145369666066 56.90261483372851 56.914202555929435 53.71253352162037 51.669620985955184 inf inf inf inf inf inf 138.0
138.55545694417577 146.67482113641762 94.91396988389937 83.01819052202075 67.52885038791763 57.18987406422239 57.20842748709728 53.98495285714773 51.92691624898571 inf inf inf inf inf inf 139.0
139.42204652898835 147.64083426335247 95.47874485852522 83.50364458375819 67.89624707917459 57.477133294716275 57.502652418265136 54.2573721926751 52.18421151201623 inf inf inf inf inf inf 140.0
140.28863611380095 148.60684739028733 96.04351983315107 83.98909864549563 68.26364377043156 57.764392525210155 57.79687734943299 54.529791528202466 52.441506775046754 inf inf inf inf inf inf 141.0
141.15522569861355 149.57286051722215 96.60829480777691 84.47455270723307 68.63104046168851 58.051651755704036 58.091102280600836 54.802210863729826 52.698802038077275 inf inf inf inf inf inf 142.0
142.02181528342612 150.538873644157 97.17306978240275 84.96000676897052 68.99843715294548 58.33891098619792 58.38532721176869 55.07463019925719 52.956097301107796 inf inf inf inf inf inf 143.0
142.88840486823872 151.50488677109183 97.7378447570286 85.44546083070797 69.36583384420244 58.626170216691804 58.67955214293654 55.34704953478456 53.21339256413832 inf inf inf inf inf inf 144.0
143.75499445305132 152.4708998980267 98.30261973165445 85.93091489244541 69.73323053545941 58.913429447185685 58.97377707410439 55.61946887031192 53.47068782716884 inf inf inf inf inf inf 145.0
144.6215840378639 153.43691302496154 98.8673947062803 86.41636895418287 70.10062722671637 59.200688677679565 59.268002005272244 55.89188820583929 53.727983090199366 inf inf inf inf inf inf 146.0
145.4881736226765 154.4029261518964 99.43216968090614 86.90182301592031 70.46802391797334 59.487947908173446 59.56222693644009 56.164307541366654 53.98527835322989 inf inf inf inf inf inf 147.0
146.3547632074891 155.36893927883125 99.99694465553199 87.38727707765776 70.8354206092303 59.775207138667334 59.856451867607944 56.436726876894014 54.24257361626041 inf inf inf inf inf inf 148.0
147.22135279230167 156.33495240576607 100.56171963015784 87.8727311393952 71.20281730048725 60.062466369161214 60.15067679877579 56.70914621242138 54.49986887929093 inf inf inf inf inf inf 149.0
148.08794237711427 157.30096553270093 101.12649460478369 88.35818520113264 71.57021399174423 60.349725599655095 60.444901729943645 56.98156554794875 54.75716414232145 inf inf inf inf inf inf 150.0
148.95453196192688 158.26697865963575 101.69126957940954 88.84363926287008 71.93761068300118 60.636984830148975 60.7391266611115 57.25398488347611 55.01445940535197 inf inf inf inf inf inf 151.0
149.82112154673945 159.2329917865706 102.25604455403538 89.32909332460754 72.30500737425815 60.92424406064286 61.033351592279345 57.526404219003474 55.27175466838249 inf inf inf inf inf inf 152.0
150.68771113155202 160.19900491350546 102.8208195286612 89.81454738634497 72.67240406551511 61.21150329113674 61.32757652344719 57.79882355453083 55.529049931413006 inf inf inf inf inf inf 153.0
151.5543007163646 161.16501804044032 103.38559450328705 90.30000144808241 73.03980075677207 61.49876252163062 61.62180145461504 58.071242890058194 55.78634519444353 inf inf inf inf inf inf 154.0
152.4208903011772 162.13103116737517 103.9503694779129 90.78545550981985 73.40719744802902 61.7860217521245 61.91602638578289 58.34366222558556 56.043640457474055 inf inf inf inf inf inf 155.0
153.2874798859898 163.09704429431002 104.51514445253875 91.27090957155731 73.774594139286 62.073280982618385 62.21025131695074 58.61608156111292 56.300935720504576 inf inf inf inf inf inf 156.0
154.15406947080237 164.06305742124482 105.0799194271646 91.75636363329475 74.14199083054295 62.360540213112266 62.50447624811859 58.88850089664029 56.5582309835351 inf inf inf inf inf inf 157.0
155.02065905561497 165.02907054817967 105.64469440179045 92.2418176950322 74.50938752179992 62.64779944360615 62.79870117928645 59.160920232167655 56.81552624656562 inf inf inf inf inf inf 158.0
155.88724864042757 165.99508367511453 106.2094693764163 92.72727175676964 74.87678421305688 62.93505867410003 63.09292611045429 59.433339567695015 57.07282150959614 inf inf inf inf inf inf 159.0
